Order_ID,Order_Date,Customer_ID,Age,Gender,State,Product_Name,Category,Quantity,Unit_Price,Revenue,Payment_Method,Channel,Customer_Type,Year,Month,Month_Name,Quarter
ORD00745,2025-10-31,CUST1203,21,Female,Punjab,Hair Oil,Hair Care,5,499,2495,COD,Flipkart,New,2025,10,October,4
ORD00746,2024-02-26,CUST1722,29,Female,Delhi,Weight Control Capsules,Weight Management,2,1199,2398,Credit Card,Flipkart,New,2024,2,February,1
ORD00747,2024-11-30,CUST1919,52,Female,Karnataka,Hair Oil,Hair Care,1,499,499,UPI,Website,New,2024,11,November,4
ORD00748,2025-06-05,CUST2070,49,Female,Gujarat,Weight Control Capsules,Weight Management,1,1199,1199,COD,Amazon,Repeat,2025,6,June,2
ORD00749,2025-06-13,CUST1678,46,Female,Rajasthan,Skin Glow Tablets,Beauty,3,799,2397,Credit Card,Flipkart,Repeat,2025,6,June,2
ORD00750,2025-02-05,CUST7654,26,Male,Punjab,Immunity Booster,Immunity,4,649,2596,Credit Card,Flipkart,Repeat,2025,2,February,1
ORD00751,2025-02-01,CUST7310,37,Female,Punjab,Hair Serum,Hair Care,5,699,3495,COD,Amazon,Repeat,2025,2,February,1
ORD00752,2025-11-08,CUST4382,21,Male,Rajasthan,Skin Glow Tablets,Beauty,4,799,3196,UPI,Website,Repeat,2025,11,November,4
ORD00753,2025-09-09,CUST7276,59,Female,Gujarat,Immunity Booster,Immunity,4,649,2596,Credit Card,Amazon,Repeat,2025,9,September,3
ORD00754,2024-05-01,CUST3064,21,Male,Punjab,Skin Glow Tablets,Beauty,4,799,3196,Debit Card,Flipkart,Repeat,2024,5,May,2
ORD00755,2025-12-10,CUST4557,51,Female,West Bengal,Immunity Booster,Immunity,2,649,1298,Credit Card,Website,Repeat,2025,12,December,4
ORD00756,2024-08-01,CUST9021,27,Male,Karnataka,Hair Capsules,Hair Care,3,899,2697,UPI,Website,New,2024,8,August,3
ORD00757,2025-01-10,CUST4209,56,Female,Delhi,Immunity Booster,Immunity,5,649,3245,COD,Amazon,Repeat,2025,1,January,1
ORD00758,2025-12-17,CUST4557,21,Female,Karnataka,Hair Serum,Hair Care,1,699,699,Debit Card,Website,New,2025,12,December,4
ORD00759,2025-04-23,CUST4127,42,Female,Uttar Pradesh,Skin Glow Tablets,Beauty,3,799,2397,Credit Card,Amazon,New,2025,4,April,2
ORD00760,2025-02-23,CUST6360,52,Male,Punjab,Skin Glow Tablets,Beauty,1,799,799,Credit Card,Website,Repeat,2025,2,February,1
ORD00761,2024-12-13,CUST3581,20,Male,Haryana,Hair Serum,Hair Care,4,699,2796,COD,Website,Repeat,2024,12,December,4
ORD00762,2025-11-23,CUST9684,29,Male,Rajasthan,Immunity Booster,Immunity,5,649,3245,Credit Card,Website,New,2025,11,November,4
ORD00763,2025-06-30,CUST5354,22,Female,Gujarat,Skin Glow Tablets,Beauty,5,799,3995,UPI,Amazon,Repeat,2025,6,June,2
ORD00764,2025-12-12,CUST3590,28,Male,Gujarat,Hair Serum,Hair Care,3,699,2097,UPI,Amazon,Repeat,2025,12,December,4
ORD00765,2025-03-16,CUST3785,33,Male,Gujarat,Immunity Booster,Immunity,4,649,2596,Debit Card,Website,Repeat,2025,3,March,1
ORD00766,2024-03-31,CUST5845,23,Female,Maharashtra,Skin Glow Tablets,Beauty,5,799,3995,COD,Amazon,Repeat,2024,3,March,1
ORD00767,2025-01-03,CUST4932,25,Male,Delhi,Immunity Booster,Immunity,4,649,2596,COD,Website,Repeat,2025,1,January,1
ORD00768,2024-06-14,CUST8645,48,Female,Haryana,Immunity Booster,Immunity,5,649,3245,Debit Card,Amazon,Repeat,2024,6,June,2
ORD00769,2024-03-27,CUST7368,33,Female,West Bengal,Detox Tea,Detox,2,599,1198,Debit Card,Amazon,Repeat,2024,3,March,1
ORD00770,2025-11-11,CUST4535,22,Male,Bihar,Skin Glow Tablets,Beauty,5,799,3995,Debit Card,Website,Repeat,2025,11,November,4
ORD00771,2024-11-09,CUST7636,44,Female,Gujarat,Weight Control Capsules,Weight Management,3,1199,3597,Credit Card,Flipkart,New,2024,11,November,4
ORD00772,2025-04-15,CUST7881,32,Female,Haryana,Skin Glow Tablets,Beauty,5,799,3995,COD,Flipkart,Repeat,2025,4,April,2
ORD00773,2024-06-27,CUST8206,21,Female,Karnataka,Weight Control Capsules,Weight Management,5,1199,5995,COD,Website,Repeat,2024,6,June,2
ORD00774,2024-07-21,CUST8718,48,Female,Maharashtra,Hair Oil,Hair Care,2,499,998,Debit Card,Flipkart,Repeat,2024,7,July,3
ORD00775,2025-03-22,CUST3658,52,Male,Gujarat,Hair Capsules,Hair Care,1,899,899,UPI,Website,Repeat,2025,3,March,1
ORD00776,2025-12-03,CUST2074,19,Female,Haryana,Detox Tea,Detox,3,599,1797,UPI,Website,Repeat,2025,12,December,4
ORD00777,2025-02-18,CUST4185,29,Female,West Bengal,Detox Tea,Detox,5,599,2995,UPI,Website,New,2025,2,February,1
ORD00778,2025-01-23,CUST6820,38,Male,Haryana,Hair Oil,Hair Care,3,499,1497,Credit Card,Flipkart,New,2025,1,January,1
ORD00779,2025-10-17,CUST4727,54,Male,Uttar Pradesh,Weight Control Capsules,Weight Management,3,1199,3597,Debit Card,Flipkart,Repeat,2025,10,October,4
ORD00780,2024-05-28,CUST9001,44,Female,Haryana,Immunity Booster,Immunity,3,649,1947,Credit Card,Amazon,Repeat,2024,5,May,2
ORD00781,2025-03-31,CUST3823,50,Male,Gujarat,Skin Glow Tablets,Beauty,1,799,799,COD,Amazon,New,2025,3,March,1
ORD00782,2025-03-23,CUST3311,48,Female,Punjab,Hair Capsules,Hair Care,5,899,4495,UPI,Website,New,2025,3,March,1
ORD00783,2025-05-16,CUST8759,53,Female,West Bengal,Hair Serum,Hair Care,2,699,1398,UPI,Amazon,Repeat,2025,5,May,2
ORD00784,2025-09-05,CUST5507,55,Male,Bihar,Hair Oil,Hair Care,5,499,2495,UPI,Website,New,2025,9,September,3
ORD00785,2024-08-03,CUST4673,46,Male,Delhi,Immunity Booster,Immunity,3,649,1947,Debit Card,Flipkart,Repeat,2024,8,August,3
ORD00786,2025-11-06,CUST1282,19,Male,Punjab,Hair Serum,Hair Care,2,699,1398,UPI,Flipkart,Repeat,2025,11,November,4
ORD00787,2025-10-26,CUST1066,23,Male,Haryana,Hair Serum,Hair Care,2,699,1398,Credit Card,Website,Repeat,2025,10,October,4
ORD00788,2025-08-21,CUST3251,39,Male,Uttar Pradesh,Hair Serum,Hair Care,2,699,1398,Debit Card,Website,New,2025,8,August,3
ORD00789,2024-04-26,CUST4549,58,Male,Karnataka,Hair Capsules,Hair Care,1,899,899,Credit Card,Flipkart,New,2024,4,April,2
ORD00790,2025-03-24,CUST6577,52,Female,Uttar Pradesh,Skin Glow Tablets,Beauty,4,799,3196,COD,Flipkart,Repeat,2025,3,March,1
ORD00791,2025-12-05,CUST9014,43,Male,Uttar Pradesh,Skin Glow Tablets,Beauty,1,799,799,Debit Card,Website,Repeat,2025,12,December,4
ORD00792,2025-04-26,CUST9488,59,Female,Gujarat,Hair Serum,Hair Care,3,699,2097,Debit Card,Flipkart,Repeat,2025,4,April,2
ORD00793,2025-06-21,CUST3208,54,Female,Maharashtra,Detox Tea,Detox,1,599,599,UPI,Flipkart,New,2025,6,June,2
ORD00794,2025-05-12,CUST9867,49,Female,Delhi,Detox Tea,Detox,4,599,2396,COD,Flipkart,New,2025,5,May,2
ORD00795,2025-03-14,CUST2752,33,Female,Karnataka,Skin Glow Tablets,Beauty,4,799,3196,UPI,Website,New,2025,3,March,1
ORD00796,2024-04-18,CUST6491,54,Male,Uttar Pradesh,Skin Glow Tablets,Beauty,3,799,2397,COD,Website,New,2024,4,April,2
ORD00797,2025-06-17,CUST3113,38,Female,Gujarat,Hair Oil,Hair Care,2,499,998,Debit Card,Flipkart,New,2025,6,June,2
ORD00798,2024-12-01,CUST5766,26,Male,Delhi,Hair Serum,Hair Care,5,699,3495,UPI,Amazon,Repeat,2024,12,December,4
ORD00799,2024-04-08,CUST5025,56,Female,Karnataka,Skin Glow Tablets,Beauty,3,799,2397,COD,Amazon,New,2024,4,April,2
ORD00800,2024-08-16,CUST8823,21,Female,Gujarat,Hair Capsules,Hair Care,3,899,2697,Credit Card,Flipkart,New,2024,8,August,3
ORD00801,2025-05-20,CUST2129,49,Female,Delhi,Weight Control Capsules,Weight Management,1,1199,1199,UPI,Website,New,2025,5,May,2
ORD00802,2024-04-09,CUST8281,31,Male,West Bengal,Hair Oil,Hair Care,1,499,499,COD,Amazon,New,2024,4,April,2
ORD00803,2024-03-22,CUST6560,56,Female,Karnataka,Weight Control Capsules,Weight Management,4,1199,4796,Debit Card,Amazon,Repeat,2024,3,March,1
ORD00804,2025-12-22,CUST7713,42,Male,West Bengal,Skin Glow Tablets,Beauty,5,799,3995,UPI,Flipkart,Repeat,2025,12,December,4
ORD00805,2025-06-03,CUST8265,22,Female,Bihar,Detox Tea,Detox,4,599,2396,Debit Card,Website,Repeat,2025,6,June,2
ORD00806,2025-06-25,CUST3161,29,Male,Karnataka,Hair Oil,Hair Care,3,499,1497,Credit Card,Website,New,2025,6,June,2
ORD00807,2025-01-20,CUST5675,42,Male,Gujarat,Hair Oil,Hair Care,2,499,998,COD,Flipkart,Repeat,2025,1,January,1
ORD00808,2025-03-20,CUST8925,58,Female,Maharashtra,Hair Oil,Hair Care,2,499,998,COD,Amazon,New,2025,3,March,1
ORD00809,2024-04-15,CUST2353,42,Female,Bihar,Weight Control Capsules,Weight Management,2,1199,2398,Credit Card,Flipkart,New,2024,4,April,2
ORD00810,2025-01-31,CUST3073,41,Male,West Bengal,Skin Glow Tablets,Beauty,3,799,2397,Debit Card,Amazon,Repeat,2025,1,January,1
ORD00811,2025-04-28,CUST8129,35,Male,Uttar Pradesh,Detox Tea,Detox,1,599,599,COD,Amazon,Repeat,2025,4,April,2
ORD00812,2025-09-17,CUST1490,47,Female,Maharashtra,Weight Control Capsules,Weight Management,3,1199,3597,UPI,Flipkart,Repeat,2025,9,September,3
ORD00813,2024-10-01,CUST5868,28,Male,Rajasthan,Detox Tea,Detox,1,599,599,Debit Card,Flipkart,Repeat,2024,10,October,4
ORD00814,2025-12-02,CUST9113,59,Male,Gujarat,Hair Serum,Hair Care,3,699,2097,COD,Website,New,2025,12,December,4
ORD00815,2025-08-31,CUST9558,33,Male,Gujarat,Weight Control Capsules,Weight Management,3,1199,3597,Credit Card,Website,Repeat,2025,8,August,3
ORD00816,2025-11-19,CUST6401,22,Female,Delhi,Weight Control Capsules,Weight Management,5,1199,5995,Debit Card,Flipkart,New,2025,11,November,4
ORD00817,2024-04-26,CUST9989,43,Female,Gujarat,Hair Serum,Hair Care,2,699,1398,UPI,Amazon,Repeat,2024,4,April,2
ORD00818,2025-01-03,CUST7789,55,Female,Rajasthan,Hair Oil,Hair Care,2,499,998,Credit Card,Flipkart,Repeat,2025,1,January,1
ORD00819,2025-03-21,CUST4257,23,Female,West Bengal,Detox Tea,Detox,2,599,1198,Credit Card,Amazon,Repeat,2025,3,March,1
ORD00820,2024-10-04,CUST6682,40,Female,Gujarat,Detox Tea,Detox,3,599,1797,COD,Amazon,Repeat,2024,10,October,4
ORD00821,2025-01-28,CUST2524,26,Male,Uttar Pradesh,Weight Control Capsules,Weight Management,1,1199,1199,Credit Card,Website,Repeat,2025,1,January,1
ORD00822,2024-02-03,CUST5898,55,Male,Haryana,Hair Capsules,Hair Care,2,899,1798,COD,Flipkart,Repeat,2024,2,February,1
ORD00823,2024-11-18,CUST4281,56,Male,Uttar Pradesh,Hair Oil,Hair Care,3,499,1497,COD,Website,Repeat,2024,11,November,4
ORD00824,2024-05-08,CUST4675,46,Female,Punjab,Hair Oil,Hair Care,4,499,1996,Credit Card,Website,New,2024,5,May,2
ORD00825,2024-05-18,CUST1028,52,Female,West Bengal,Hair Capsules,Hair Care,4,899,3596,Debit Card,Flipkart,New,2024,5,May,2
ORD00826,2024-07-10,CUST6791,19,Female,Gujarat,Hair Capsules,Hair Care,2,899,1798,Credit Card,Amazon,Repeat,2024,7,July,3
ORD00827,2024-07-13,CUST5601,31,Female,Punjab,Hair Serum,Hair Care,5,699,3495,COD,Website,New,2024,7,July,3
ORD00828,2025-01-27,CUST8766,38,Male,Delhi,Skin Glow Tablets,Beauty,2,799,1598,UPI,Flipkart,Repeat,2025,1,January,1
ORD00829,2024-12-21,CUST2563,34,Male,Rajasthan,Skin Glow Tablets,Beauty,4,799,3196,Credit Card,Flipkart,Repeat,2024,12,December,4
ORD00830,2024-09-04,CUST3349,39,Male,Bihar,Detox Tea,Detox,2,599,1198,UPI,Website,Repeat,2024,9,September,3
ORD00831,2025-12-28,CUST4998,50,Male,Bihar,Hair Capsules,Hair Care,3,899,2697,Debit Card,Flipkart,Repeat,2025,12,December,4
ORD00832,2025-09-08,CUST3786,19,Male,Bihar,Hair Oil,Hair Care,2,499,998,UPI,Amazon,New,2025,9,September,3
ORD00833,2024-01-20,CUST8422,55,Female,Maharashtra,Weight Control Capsules,Weight Management,5,1199,5995,UPI,Amazon,Repeat,2024,1,January,1
ORD00834,2024-11-18,CUST1818,22,Male,Karnataka,Hair Serum,Hair Care,1,699,699,COD,Website,New,2024,11,November,4
ORD00835,2025-08-28,CUST3017,39,Male,Punjab,Hair Capsules,Hair Care,4,899,3596,Debit Card,Amazon,Repeat,2025,8,August,3
ORD00836,2025-02-18,CUST4543,57,Female,Delhi,Weight Control Capsules,Weight Management,4,1199,4796,COD,Amazon,Repeat,2025,2,February,1
ORD00837,2024-11-27,CUST7860,59,Male,Punjab,Hair Serum,Hair Care,4,699,2796,Credit Card,Amazon,New,2024,11,November,4
ORD00838,2025-10-10,CUST6095,40,Female,Maharashtra,Immunity Booster,Immunity,4,649,2596,UPI,Flipkart,Repeat,2025,10,October,4
ORD00839,2024-11-20,CUST4401,41,Female,Delhi,Immunity Booster,Immunity,4,649,2596,Credit Card,Flipkart,Repeat,2024,11,November,4
ORD00840,2024-11-06,CUST9719,52,Female,Haryana,Weight Control Capsules,Weight Management,4,1199,4796,Credit Card,Website,Repeat,2024,11,November,4
ORD00841,2024-06-01,CUST8956,34,Male,Punjab,Skin Glow Tablets,Beauty,1,799,799,Debit Card,Website,New,2024,6,June,2
ORD00842,2024-06-06,CUST6906,56,Female,Maharashtra,Weight Control Capsules,Weight Management,4,1199,4796,Debit Card,Amazon,Repeat,2024,6,June,2
ORD00843,2024-03-13,CUST2951,34,Male,West Bengal,Immunity Booster,Immunity,2,649,1298,Debit Card,Website,Repeat,2024,3,March,1
ORD00844,2024-07-20,CUST5439,38,Male,Haryana,Hair Oil,Hair Care,4,499,1996,UPI,Website,Repeat,2024,7,July,3
ORD00845,2024-01-16,CUST2447,29,Male,Delhi,Hair Oil,Hair Care,3,499,1497,UPI,Amazon,New,2024,1,January,1
ORD00846,2024-05-13,CUST5055,44,Female,Punjab,Hair Oil,Hair Care,1,499,499,Credit Card,Website,Repeat,2024,5,May,2
ORD00847,2024-04-12,CUST8734,18,Male,West Bengal,Weight Control Capsules,Weight Management,3,1199,3597,UPI,Amazon,Repeat,2024,4,April,2
ORD00848,2024-04-30,CUST4253,24,Female,Haryana,Weight Control Capsules,Weight Management,2,1199,2398,Debit Card,Flipkart,Repeat,2024,4,April,2
ORD00849,2024-08-19,CUST4513,41,Male,West Bengal,Hair Serum,Hair Care,1,699,699,Debit Card,Website,New,2024,8,August,3
ORD00850,2024-02-06,CUST9328,52,Female,Rajasthan,Detox Tea,Detox,2,599,1198,COD,Amazon,Repeat,2024,2,February,1
ORD00851,2024-08-22,CUST4870,56,Female,Gujarat,Hair Capsules,Hair Care,5,899,4495,Debit Card,Flipkart,New,2024,8,August,3
ORD00852,2025-04-07,CUST5636,43,Female,Maharashtra,Weight Control Capsules,Weight Management,5,1199,5995,COD,Flipkart,Repeat,2025,4,April,2
ORD00853,2024-06-14,CUST4862,43,Male,Rajasthan,Skin Glow Tablets,Beauty,2,799,1598,Credit Card,Flipkart,Repeat,2024,6,June,2
ORD00854,2024-09-30,CUST3486,31,Female,Haryana,Hair Capsules,Hair Care,5,899,4495,Debit Card,Website,Repeat,2024,9,September,3
ORD00855,2025-04-04,CUST8095,45,Male,Gujarat,Immunity Booster,Immunity,4,649,2596,UPI,Website,Repeat,2025,4,April,2
ORD00856,2025-07-13,CUST2109,38,Female,Uttar Pradesh,Immunity Booster,Immunity,3,649,1947,COD,Amazon,Repeat,2025,7,July,3
ORD00857,2025-06-04,CUST5466,52,Male,Bihar,Weight Control Capsules,Weight Management,4,1199,4796,Credit Card,Amazon,New,2025,6,June,2
ORD00858,2025-05-26,CUST8262,51,Female,West Bengal,Hair Capsules,Hair Care,1,899,899,Credit Card,Flipkart,Repeat,2025,5,May,2
ORD00859,2025-02-02,CUST9598,46,Male,Gujarat,Detox Tea,Detox,5,599,2995,Credit Card,Amazon,New,2025,2,February,1
ORD00860,2024-12-09,CUST8450,35,Female,Bihar,Hair Oil,Hair Care,3,499,1497,COD,Amazon,Repeat,2024,12,December,4
ORD00861,2024-08-01,CUST9949,41,Male,Maharashtra,Immunity Booster,Immunity,3,649,1947,COD,Website,Repeat,2024,8,August,3
ORD00862,2025-11-04,CUST8637,59,Male,Uttar Pradesh,Detox Tea,Detox,5,599,2995,UPI,Amazon,New,2025,11,November,4
ORD00863,2024-10-06,CUST9809,25,Female,Uttar Pradesh,Hair Serum,Hair Care,2,699,1398,UPI,Website,Repeat,2024,10,October,4
ORD00864,2025-03-16,CUST8460,51,Male,Rajasthan,Skin Glow Tablets,Beauty,2,799,1598,COD,Flipkart,New,2025,3,March,1
ORD00865,2025-04-30,CUST6609,35,Female,Punjab,Detox Tea,Detox,5,599,2995,Debit Card,Amazon,Repeat,2025,4,April,2
ORD00866,2025-01-01,CUST7035,36,Female,Rajasthan,Hair Capsules,Hair Care,4,899,3596,Debit Card,Flipkart,Repeat,2025,1,January,1
ORD00867,2025-02-06,CUST3105,26,Female,Karnataka,Weight Control Capsules,Weight Management,2,1199,2398,Credit Card,Website,New,2025,2,February,1
ORD00868,2025-08-12,CUST4110,32,Female,Rajasthan,Hair Serum,Hair Care,1,699,699,Credit Card,Flipkart,New,2025,8,August,3
ORD00869,2024-07-31,CUST2658,31,Male,Haryana,Hair Capsules,Hair Care,4,899,3596,Debit Card,Amazon,Repeat,2024,7,July,3
ORD00870,2025-04-10,CUST6578,19,Female,West Bengal,Weight Control Capsules,Weight Management,1,1199,1199,Credit Card,Flipkart,New,2025,4,April,2
ORD00871,2025-01-13,CUST4293,19,Male,Maharashtra,Detox Tea,Detox,5,599,2995,UPI,Website,Repeat,2025,1,January,1
ORD00872,2025-03-19,CUST2888,23,Female,Rajasthan,Detox Tea,Detox,5,599,2995,UPI,Flipkart,Repeat,2025,3,March,1
ORD00873,2025-05-14,CUST9701,57,Female,Bihar,Hair Oil,Hair Care,3,499,1497,UPI,Amazon,Repeat,2025,5,May,2
ORD00874,2024-05-16,CUST7519,40,Male,Maharashtra,Hair Serum,Hair Care,2,699,1398,Debit Card,Flipkart,New,2024,5,May,2
ORD00875,2024-10-07,CUST8490,41,Female,West Bengal,Detox Tea,Detox,2,599,1198,Debit Card,Flipkart,Repeat,2024,10,October,4
ORD00876,2024-08-06,CUST9539,57,Female,Delhi,Hair Oil,Hair Care,5,499,2495,UPI,Flipkart,Repeat,2024,8,August,3
ORD00877,2024-01-09,CUST2824,46,Male,Bihar,Skin Glow Tablets,Beauty,5,799,3995,Credit Card,Website,New,2024,1,January,1
ORD00878,2024-04-30,CUST1064,37,Male,Rajasthan,Skin Glow Tablets,Beauty,3,799,2397,Credit Card,Website,Repeat,2024,4,April,2
ORD00879,2024-01-12,CUST9073,42,Male,Delhi,Hair Capsules,Hair Care,3,899,2697,UPI,Flipkart,New,2024,1,January,1
ORD00880,2024-08-05,CUST1823,57,Male,Rajasthan,Detox Tea,Detox,5,599,2995,Credit Card,Website,New,2024,8,August,3
ORD00881,2024-06-28,CUST6534,55,Male,Gujarat,Hair Capsules,Hair Care,5,899,4495,COD,Flipkart,New,2024,6,June,2
ORD00882,2025-07-23,CUST6212,56,Female,Gujarat,Hair Capsules,Hair Care,1,899,899,COD,Flipkart,Repeat,2025,7,July,3
ORD00883,2024-08-19,CUST9648,58,Female,Gujarat,Hair Serum,Hair Care,2,699,1398,Debit Card,Website,Repeat,2024,8,August,3
ORD00884,2024-05-20,CUST9817,45,Female,Rajasthan,Hair Oil,Hair Care,2,499,998,Debit Card,Website,Repeat,2024,5,May,2
ORD00885,2025-12-13,CUST8903,31,Male,Punjab,Detox Tea,Detox,5,599,2995,UPI,Flipkart,Repeat,2025,12,December,4
ORD00886,2024-08-27,CUST7009,22,Male,Punjab,Immunity Booster,Immunity,5,649,3245,Debit Card,Flipkart,Repeat,2024,8,August,3
ORD00887,2024-03-02,CUST4620,39,Female,Rajasthan,Immunity Booster,Immunity,3,649,1947,UPI,Flipkart,Repeat,2024,3,March,1
ORD00888,2024-07-22,CUST9047,44,Female,Rajasthan,Hair Oil,Hair Care,2,499,998,Debit Card,Amazon,Repeat,2024,7,July,3
ORD00889,2024-04-23,CUST7163,33,Male,Karnataka,Hair Capsules,Hair Care,5,899,4495,COD,Amazon,Repeat,2024,4,April,2
ORD00890,2025-09-03,CUST4883,29,Male,Delhi,Weight Control Capsules,Weight Management,1,1199,1199,Debit Card,Website,New,2025,9,September,3
ORD00891,2024-04-12,CUST9593,32,Female,West Bengal,Detox Tea,Detox,1,599,599,Credit Card,Flipkart,New,2024,4,April,2
ORD00892,2024-11-13,CUST5036,35,Female,Rajasthan,Hair Serum,Hair Care,1,699,699,UPI,Amazon,Repeat,2024,11,November,4
ORD00893,2025-01-28,CUST7839,29,Male,West Bengal,Skin Glow Tablets,Beauty,3,799,2397,Debit Card,Website,New,2025,1,January,1
ORD00894,2024-08-08,CUST1975,39,Female,Rajasthan,Hair Serum,Hair Care,3,699,2097,Debit Card,Flipkart,New,2024,8,August,3
ORD00895,2024-06-10,CUST2909,57,Male,West Bengal,Weight Control Capsules,Weight Management,2,1199,2398,COD,Amazon,New,2024,6,June,2
ORD00896,2024-11-13,CUST7166,24,Female,Punjab,Hair Serum,Hair Care,1,699,699,UPI,Flipkart,New,2024,11,November,4
ORD00897,2024-04-22,CUST2067,47,Male,Haryana,Detox Tea,Detox,2,599,1198,Debit Card,Amazon,Repeat,2024,4,April,2
ORD00898,2024-11-10,CUST3224,53,Male,Gujarat,Hair Capsules,Hair Care,3,899,2697,COD,Amazon,Repeat,2024,11,November,4
ORD00899,2025-05-03,CUST1686,51,Female,Bihar,Skin Glow Tablets,Beauty,3,799,2397,UPI,Amazon,Repeat,2025,5,May,2
ORD00900,2025-08-16,CUST7642,36,Male,West Bengal,Hair Capsules,Hair Care,3,899,2697,COD,Amazon,Repeat,2025,8,August,3
ORD00901,2025-01-30,CUST1877,18,Male,Uttar Pradesh,Hair Capsules,Hair Care,1,899,899,UPI,Website,Repeat,2025,1,January,1
ORD00902,2025-09-30,CUST1233,34,Male,Gujarat,Immunity Booster,Immunity,1,649,649,UPI,Flipkart,Repeat,2025,9,September,3
ORD00903,2024-01-12,CUST9226,21,Female,Punjab,Hair Capsules,Hair Care,1,899,899,UPI,Flipkart,New,2024,1,January,1
ORD00904,2025-01-30,CUST6409,24,Male,Maharashtra,Weight Control Capsules,Weight Management,1,1199,1199,Debit Card,Flipkart,Repeat,2025,1,January,1
ORD00905,2024-01-29,CUST9897,33,Male,Bihar,Hair Serum,Hair Care,4,699,2796,UPI,Website,New,2024,1,January,1
ORD00906,2024-08-16,CUST8105,58,Female,Rajasthan,Hair Capsules,Hair Care,5,899,4495,Credit Card,Website,New,2024,8,August,3
ORD00907,2024-11-21,CUST4740,56,Female,Karnataka,Hair Oil,Hair Care,3,499,1497,COD,Amazon,Repeat,2024,11,November,4
ORD00908,2025-07-26,CUST7941,24,Male,Punjab,Hair Oil,Hair Care,5,499,2495,UPI,Flipkart,Repeat,2025,7,July,3
ORD00909,2024-01-10,CUST1091,28,Male,Delhi,Skin Glow Tablets,Beauty,2,799,1598,UPI,Website,Repeat,2024,1,January,1
ORD00910,2025-04-10,CUST9168,31,Male,Delhi,Detox Tea,Detox,3,599,1797,Debit Card,Amazon,Repeat,2025,4,April,2
ORD00911,2025-10-18,CUST1597,42,Female,Gujarat,Weight Control Capsules,Weight Management,2,1199,2398,Credit Card,Website,New,2025,10,October,4
ORD00912,2025-10-22,CUST1716,54,Male,Punjab,Skin Glow Tablets,Beauty,4,799,3196,Credit Card,Flipkart,Repeat,2025,10,October,4
ORD00913,2024-05-28,CUST2069,33,Female,Rajasthan,Hair Oil,Hair Care,4,499,1996,COD,Website,New,2024,5,May,2
ORD00914,2024-10-01,CUST8233,32,Female,Haryana,Hair Capsules,Hair Care,1,899,899,Credit Card,Amazon,Repeat,2024,10,October,4
ORD00915,2024-10-15,CUST9780,44,Male,Rajasthan,Hair Capsules,Hair Care,5,899,4495,Debit Card,Flipkart,Repeat,2024,10,October,4
ORD00916,2025-07-13,CUST5798,31,Female,Delhi,Hair Oil,Hair Care,3,499,1497,COD,Website,Repeat,2025,7,July,3
ORD00917,2025-03-23,CUST5298,51,Female,Haryana,Immunity Booster,Immunity,4,649,2596,Debit Card,Amazon,Repeat,2025,3,March,1
ORD00918,2024-01-23,CUST2209,54,Female,Delhi,Detox Tea,Detox,3,599,1797,Credit Card,Amazon,Repeat,2024,1,January,1
ORD00919,2024-03-19,CUST8001,25,Male,Rajasthan,Hair Oil,Hair Care,5,499,2495,COD,Amazon,Repeat,2024,3,March,1
ORD00920,2024-04-15,CUST4264,53,Female,West Bengal,Skin Glow Tablets,Beauty,3,799,2397,Debit Card,Amazon,Repeat,2024,4,April,2
ORD00921,2024-10-18,CUST2587,48,Male,Maharashtra,Immunity Booster,Immunity,3,649,1947,UPI,Amazon,New,2024,10,October,4
ORD00922,2025-11-30,CUST3433,55,Male,Karnataka,Hair Oil,Hair Care,5,499,2495,Debit Card,Flipkart,Repeat,2025,11,November,4
ORD00923,2025-09-12,CUST9795,27,Female,Punjab,Immunity Booster,Immunity,3,649,1947,Credit Card,Amazon,New,2025,9,September,3
ORD00924,2025-01-06,CUST9791,19,Female,Uttar Pradesh,Hair Serum,Hair Care,2,699,1398,Credit Card,Flipkart,New,2025,1,January,1
ORD00925,2024-05-12,CUST5864,36,Female,Bihar,Skin Glow Tablets,Beauty,2,799,1598,COD,Website,Repeat,2024,5,May,2
ORD00926,2025-02-07,CUST2309,50,Female,Uttar Pradesh,Detox Tea,Detox,4,599,2396,UPI,Flipkart,New,2025,2,February,1
ORD00927,2024-07-26,CUST8959,30,Female,West Bengal,Immunity Booster,Immunity,5,649,3245,Credit Card,Amazon,Repeat,2024,7,July,3
ORD00928,2025-05-11,CUST1946,52,Male,Bihar,Skin Glow Tablets,Beauty,1,799,799,UPI,Amazon,Repeat,2025,5,May,2
