Order_ID,Order_Date,Customer_ID,Age,Gender,State,Product_Name,Category,Quantity,Unit_Price,Revenue,Payment_Method,Channel,Customer_Type
ORD02751,2024-05-15,CUST3688,22,Male,Uttar Pradesh,Hair Capsules,Hair Care,2,899,1798,Debit Card,Amazon,Repeat
ORD02752,2025-10-26,CUST7511,23,Male,Delhi,Immunity Booster,Immunity,5,649,3245,Debit Card,Amazon,Repeat
ORD02753,2025-04-13,CUST3815,58,Male,Karnataka,Skin Glow Tablets,Beauty,2,799,1598,Credit Card,Amazon,Repeat
ORD02754,2024-08-30,CUST4534,47,Male,Maharashtra,Skin Glow Tablets,Beauty,2,799,1598,Debit Card,Amazon,Repeat
ORD02755,2025-06-08,CUST5926,31,Male,Uttar Pradesh,Immunity Booster,Immunity,3,649,1947,Credit Card,Website,Repeat
ORD02756,2024-10-21,CUST2419,57,Male,Bihar,Detox Tea,Detox,1,599,599,UPI,Flipkart,New
ORD02757,2024-07-17,CUST6000,53,Male,Rajasthan,Hair Capsules,Hair Care,3,899,2697,Credit Card,Amazon,New
ORD02758,2024-03-23,CUST4157,20,Female,Karnataka,Weight Control Capsules,Weight Management,4,1199,4796,UPI,Flipkart,New
ORD02759,2025-12-08,CUST3803,18,Male,Haryana,Hair Oil,Hair Care,5,499,2495,Debit Card,Flipkart,Repeat
ORD02760,2025-05-19,CUST2700,44,Male,Gujarat,Weight Control Capsules,Weight Management,4,1199,4796,UPI,Flipkart,Repeat
ORD02761,2025-05-16,CUST6456,55,Female,Maharashtra,Hair Serum,Hair Care,3,699,2097,Debit Card,Amazon,Repeat
ORD02762,2024-07-14,CUST7548,19,Female,Gujarat,Detox Tea,Detox,3,599,1797,Debit Card,Flipkart,Repeat
ORD02763,2024-08-12,CUST4256,28,Male,West Bengal,Weight Control Capsules,Weight Management,2,1199,2398,Credit Card,Flipkart,Repeat
ORD02764,2024-03-23,CUST4620,25,Male,Uttar Pradesh,Skin Glow Tablets,Beauty,4,799,3196,Credit Card,Flipkart,New
ORD02765,2024-08-06,CUST8472,53,Female,Haryana,Hair Capsules,Hair Care,5,899,4495,UPI,Website,New
ORD02766,2024-11-09,CUST9808,43,Male,Uttar Pradesh,Detox Tea,Detox,1,599,599,Credit Card,Website,Repeat
ORD02767,2025-07-24,CUST8397,54,Female,Rajasthan,Detox Tea,Detox,4,599,2396,UPI,Website,Repeat
ORD02768,2025-07-20,CUST2360,39,Male,Karnataka,Hair Capsules,Hair Care,3,899,2697,Debit Card,Flipkart,Repeat
ORD02769,2024-09-14,CUST1044,30,Male,West Bengal,Immunity Booster,Immunity,4,649,2596,UPI,Flipkart,Repeat
ORD02770,2025-11-21,CUST4207,50,Female,Maharashtra,Skin Glow Tablets,Beauty,3,799,2397,Debit Card,Amazon,New
ORD02771,2025-12-27,CUST1650,23,Female,Delhi,Weight Control Capsules,Weight Management,1,1199,1199,Debit Card,Website,New
ORD02772,2025-04-06,CUST9513,48,Male,West Bengal,Immunity Booster,Immunity,2,649,1298,COD,Website,New
ORD02773,2024-06-16,CUST6269,41,Female,Maharashtra,Hair Oil,Hair Care,3,499,1497,UPI,Website,New
ORD02774,2024-03-02,CUST8634,33,Female,West Bengal,Hair Oil,Hair Care,2,499,998,Credit Card,Website,Repeat
ORD02775,2024-11-01,CUST2384,39,Female,Gujarat,Hair Serum,Hair Care,1,699,699,UPI,Website,New
ORD02776,2025-12-11,CUST7731,44,Male,Delhi,Immunity Booster,Immunity,5,649,3245,COD,Flipkart,Repeat
ORD02777,2025-12-13,CUST8731,25,Male,Bihar,Immunity Booster,Immunity,3,649,1947,COD,Flipkart,New
ORD02778,2024-03-18,CUST5535,54,Female,Bihar,Immunity Booster,Immunity,4,649,2596,UPI,Website,Repeat
ORD02779,2025-01-16,CUST7687,36,Female,Bihar,Hair Capsules,Hair Care,2,899,1798,Debit Card,Amazon,New
ORD02780,2025-04-05,CUST7037,50,Male,Bihar,Detox Tea,Detox,5,599,2995,Debit Card,Flipkart,New
ORD02781,2025-06-09,CUST3524,40,Female,Gujarat,Immunity Booster,Immunity,2,649,1298,COD,Amazon,Repeat
ORD02782,2024-01-06,CUST9077,52,Male,Haryana,Detox Tea,Detox,4,599,2396,UPI,Flipkart,Repeat
ORD02783,2024-09-02,CUST1674,40,Female,Uttar Pradesh,Weight Control Capsules,Weight Management,2,1199,2398,Credit Card,Website,Repeat
ORD02784,2024-05-05,CUST4384,53,Male,Maharashtra,Hair Serum,Hair Care,2,699,1398,Debit Card,Flipkart,New
ORD02785,2025-05-23,CUST8667,32,Female,Karnataka,Hair Capsules,Hair Care,4,899,3596,Debit Card,Flipkart,Repeat
ORD02786,2025-11-22,CUST7805,22,Male,Uttar Pradesh,Hair Oil,Hair Care,2,499,998,UPI,Flipkart,Repeat
ORD02787,2024-11-06,CUST8227,46,Male,Punjab,Hair Capsules,Hair Care,1,899,899,Credit Card,Website,New
ORD02788,2024-11-08,CUST1951,21,Male,Bihar,Hair Oil,Hair Care,1,499,499,Debit Card,Flipkart,New
ORD02789,2025-01-19,CUST6237,29,Male,Uttar Pradesh,Detox Tea,Detox,1,599,599,Credit Card,Amazon,Repeat
ORD02790,2025-02-20,CUST6601,42,Female,Rajasthan,Immunity Booster,Immunity,2,649,1298,Debit Card,Website,Repeat
ORD02791,2024-09-08,CUST5490,39,Male,Maharashtra,Hair Capsules,Hair Care,5,899,4495,Credit Card,Amazon,Repeat
ORD02792,2025-03-04,CUST9428,50,Male,Maharashtra,Skin Glow Tablets,Beauty,3,799,2397,UPI,Amazon,Repeat
ORD02793,2024-10-05,CUST6870,46,Male,Haryana,Weight Control Capsules,Weight Management,2,1199,2398,Credit Card,Flipkart,New
ORD02794,2025-03-13,CUST3718,25,Male,Maharashtra,Hair Capsules,Hair Care,2,899,1798,Credit Card,Website,Repeat
ORD02795,2024-05-09,CUST8199,43,Male,Punjab,Detox Tea,Detox,5,599,2995,Credit Card,Website,Repeat
ORD02796,2025-03-30,CUST1400,45,Female,Bihar,Weight Control Capsules,Weight Management,5,1199,5995,COD,Flipkart,Repeat
ORD02797,2024-02-11,CUST1026,31,Male,Karnataka,Skin Glow Tablets,Beauty,2,799,1598,COD,Flipkart,Repeat
ORD02798,2025-10-26,CUST5878,36,Female,Karnataka,Hair Capsules,Hair Care,3,899,2697,Debit Card,Flipkart,New
ORD02799,2024-04-12,CUST2778,24,Female,Gujarat,Detox Tea,Detox,2,599,1198,Debit Card,Amazon,Repeat
ORD02800,2025-01-07,CUST1443,25,Male,Karnataka,Hair Serum,Hair Care,4,699,2796,Credit Card,Amazon,Repeat
ORD02801,2024-01-24,CUST8819,34,Female,West Bengal,Detox Tea,Detox,4,599,2396,Debit Card,Website,Repeat
ORD02802,2025-02-10,CUST9894,47,Male,Haryana,Weight Control Capsules,Weight Management,1,1199,1199,Credit Card,Flipkart,Repeat
ORD02803,2024-10-29,CUST5440,27,Female,Gujarat,Weight Control Capsules,Weight Management,4,1199,4796,COD,Amazon,Repeat
ORD02804,2025-01-17,CUST6669,38,Female,Punjab,Weight Control Capsules,Weight Management,5,1199,5995,UPI,Amazon,Repeat
ORD02805,2025-01-06,CUST2399,58,Male,West Bengal,Detox Tea,Detox,1,599,599,Debit Card,Website,New
ORD02806,2024-03-30,CUST8048,28,Male,Gujarat,Skin Glow Tablets,Beauty,2,799,1598,Credit Card,Amazon,Repeat
ORD02807,2025-11-21,CUST6091,24,Female,Rajasthan,Skin Glow Tablets,Beauty,1,799,799,Debit Card,Website,Repeat
ORD02808,2025-04-08,CUST9462,36,Male,Rajasthan,Hair Serum,Hair Care,4,699,2796,Debit Card,Flipkart,Repeat
ORD02809,2025-01-12,CUST1176,35,Male,Delhi,Weight Control Capsules,Weight Management,5,1199,5995,UPI,Flipkart,Repeat
ORD02810,2025-11-11,CUST9852,31,Female,Bihar,Hair Capsules,Hair Care,1,899,899,COD,Website,Repeat
ORD02811,2025-06-19,CUST4958,42,Male,West Bengal,Hair Serum,Hair Care,4,699,2796,Debit Card,Flipkart,Repeat
ORD02812,2025-03-23,CUST8092,47,Male,Uttar Pradesh,Detox Tea,Detox,3,599,1797,COD,Amazon,Repeat
ORD02813,2025-05-01,CUST1755,35,Male,Gujarat,Immunity Booster,Immunity,2,649,1298,COD,Flipkart,New
ORD02814,2024-04-04,CUST4518,48,Male,West Bengal,Skin Glow Tablets,Beauty,1,799,799,Debit Card,Website,Repeat
ORD02815,2024-04-17,CUST6498,49,Female,Punjab,Skin Glow Tablets,Beauty,2,799,1598,Credit Card,Amazon,New
ORD02816,2024-07-01,CUST6566,19,Male,Maharashtra,Immunity Booster,Immunity,3,649,1947,UPI,Website,Repeat
ORD02817,2024-05-16,CUST6149,35,Female,Haryana,Hair Capsules,Hair Care,4,899,3596,COD,Amazon,New
ORD02818,2024-12-10,CUST3048,35,Male,Karnataka,Immunity Booster,Immunity,2,649,1298,Credit Card,Amazon,Repeat
ORD02819,2024-10-28,CUST7087,59,Male,Bihar,Weight Control Capsules,Weight Management,1,1199,1199,Debit Card,Flipkart,Repeat
ORD02820,2025-12-08,CUST7101,57,Male,Bihar,Skin Glow Tablets,Beauty,5,799,3995,Credit Card,Website,Repeat
ORD02821,2025-07-23,CUST9601,55,Female,Uttar Pradesh,Detox Tea,Detox,3,599,1797,Credit Card,Flipkart,New
ORD02822,2025-03-23,CUST3233,35,Male,Gujarat,Hair Capsules,Hair Care,1,899,899,COD,Amazon,New
ORD02823,2025-07-09,CUST1299,44,Female,Uttar Pradesh,Immunity Booster,Immunity,2,649,1298,Credit Card,Website,New
ORD02824,2024-05-18,CUST7378,20,Female,Karnataka,Immunity Booster,Immunity,4,649,2596,Credit Card,Amazon,Repeat
ORD02825,2025-06-11,CUST9255,29,Female,Uttar Pradesh,Skin Glow Tablets,Beauty,4,799,3196,Debit Card,Website,Repeat
ORD02826,2024-01-17,CUST2646,25,Female,Rajasthan,Weight Control Capsules,Weight Management,2,1199,2398,Credit Card,Amazon,Repeat
ORD02827,2024-05-23,CUST5610,40,Female,Punjab,Skin Glow Tablets,Beauty,1,799,799,COD,Amazon,Repeat
ORD02828,2024-03-15,CUST8207,57,Female,Gujarat,Detox Tea,Detox,3,599,1797,Debit Card,Website,Repeat
ORD02829,2024-07-07,CUST8913,29,Female,West Bengal,Skin Glow Tablets,Beauty,2,799,1598,COD,Flipkart,Repeat
ORD02830,2024-01-12,CUST9030,54,Male,Haryana,Skin Glow Tablets,Beauty,2,799,1598,COD,Amazon,New
ORD02831,2025-07-23,CUST4075,19,Male,Uttar Pradesh,Hair Serum,Hair Care,4,699,2796,Debit Card,Website,New
ORD02832,2025-06-13,CUST7691,41,Male,Delhi,Hair Serum,Hair Care,3,699,2097,COD,Amazon,New
ORD02833,2024-09-28,CUST1016,41,Female,Uttar Pradesh,Hair Capsules,Hair Care,2,899,1798,Debit Card,Flipkart,New
ORD02834,2025-04-17,CUST5274,22,Female,Haryana,Hair Capsules,Hair Care,1,899,899,COD,Amazon,Repeat
ORD02835,2025-03-23,CUST7727,54,Male,Haryana,Hair Serum,Hair Care,2,699,1398,Credit Card,Website,New
ORD02836,2024-09-16,CUST3124,28,Male,Gujarat,Hair Oil,Hair Care,1,499,499,Credit Card,Flipkart,New
ORD02837,2025-09-27,CUST7139,49,Female,Uttar Pradesh,Weight Control Capsules,Weight Management,2,1199,2398,Credit Card,Amazon,Repeat
ORD02838,2024-09-14,CUST3605,26,Female,Gujarat,Weight Control Capsules,Weight Management,4,1199,4796,UPI,Website,Repeat
ORD02839,2024-03-24,CUST9009,26,Female,Delhi,Skin Glow Tablets,Beauty,4,799,3196,COD,Amazon,Repeat
ORD02840,2025-02-10,CUST4097,58,Female,Bihar,Hair Serum,Hair Care,2,699,1398,UPI,Amazon,Repeat
ORD02841,2025-09-29,CUST6101,19,Male,Punjab,Detox Tea,Detox,2,599,1198,Debit Card,Flipkart,Repeat
ORD02842,2025-04-07,CUST4421,48,Female,Gujarat,Hair Capsules,Hair Care,1,899,899,UPI,Amazon,New
ORD02843,2024-09-12,CUST3225,53,Female,Maharashtra,Skin Glow Tablets,Beauty,5,799,3995,UPI,Amazon,New
ORD02844,2024-06-26,CUST2405,54,Male,Rajasthan,Immunity Booster,Immunity,4,649,2596,UPI,Flipkart,Repeat
ORD02845,2025-11-13,CUST7458,32,Female,Delhi,Hair Oil,Hair Care,2,499,998,Credit Card,Flipkart,New
ORD02846,2024-12-14,CUST3964,24,Female,Uttar Pradesh,Hair Serum,Hair Care,2,699,1398,UPI,Amazon,Repeat
ORD02847,2025-08-29,CUST2843,27,Male,Karnataka,Immunity Booster,Immunity,2,649,1298,COD,Flipkart,Repeat
ORD02848,2024-09-09,CUST2466,49,Female,Uttar Pradesh,Detox Tea,Detox,1,599,599,UPI,Website,Repeat
ORD02849,2025-03-20,CUST1552,53,Female,West Bengal,Hair Capsules,Hair Care,4,899,3596,Credit Card,Website,Repeat
ORD02850,2024-10-17,CUST6870,49,Male,Rajasthan,Weight Control Capsules,Weight Management,5,1199,5995,Debit Card,Amazon,Repeat
ORD02851,2024-01-11,CUST5708,26,Male,Gujarat,Weight Control Capsules,Weight Management,1,1199,1199,Credit Card,Flipkart,Repeat
ORD02852,2025-01-02,CUST4804,44,Male,Bihar,Hair Serum,Hair Care,1,699,699,Debit Card,Amazon,New
ORD02853,2025-04-09,CUST4791,43,Male,Maharashtra,Skin Glow Tablets,Beauty,1,799,799,Debit Card,Flipkart,Repeat
ORD02854,2024-09-02,CUST3175,55,Female,Bihar,Weight Control Capsules,Weight Management,3,1199,3597,UPI,Amazon,Repeat
ORD02855,2025-07-31,CUST5191,34,Female,Delhi,Hair Serum,Hair Care,3,699,2097,UPI,Website,New
ORD02856,2025-10-29,CUST3057,42,Female,Uttar Pradesh,Hair Serum,Hair Care,2,699,1398,Credit Card,Amazon,Repeat
ORD02857,2024-01-23,CUST1930,28,Female,Punjab,Hair Oil,Hair Care,4,499,1996,Debit Card,Website,New
ORD02858,2025-04-01,CUST2521,44,Male,Punjab,Hair Capsules,Hair Care,3,899,2697,COD,Website,New
ORD02859,2024-08-31,CUST5940,44,Female,West Bengal,Weight Control Capsules,Weight Management,4,1199,4796,UPI,Amazon,Repeat
ORD02860,2025-07-04,CUST7910,49,Male,Punjab,Immunity Booster,Immunity,5,649,3245,COD,Amazon,Repeat
ORD02861,2025-09-14,CUST8537,26,Male,Gujarat,Skin Glow Tablets,Beauty,5,799,3995,UPI,Website,Repeat
ORD02862,2024-12-20,CUST5164,24,Male,Punjab,Hair Serum,Hair Care,1,699,699,UPI,Amazon,Repeat
ORD02863,2025-10-29,CUST4183,31,Male,Uttar Pradesh,Detox Tea,Detox,2,599,1198,Credit Card,Flipkart,Repeat
ORD02864,2024-01-26,CUST1026,59,Male,Gujarat,Detox Tea,Detox,1,599,599,COD,Website,Repeat
ORD02865,2024-09-24,CUST7238,28,Male,Bihar,Hair Oil,Hair Care,4,499,1996,COD,Website,Repeat
ORD02866,2024-07-18,CUST2755,55,Female,Uttar Pradesh,Hair Serum,Hair Care,4,699,2796,COD,Flipkart,Repeat
ORD02867,2025-10-14,CUST3988,42,Male,Gujarat,Skin Glow Tablets,Beauty,4,799,3196,COD,Flipkart,New
ORD02868,2024-03-02,CUST1173,30,Female,Gujarat,Hair Serum,Hair Care,5,699,3495,Debit Card,Flipkart,Repeat
ORD02869,2024-05-05,CUST8084,30,Female,Gujarat,Hair Oil,Hair Care,3,499,1497,UPI,Amazon,New
ORD02870,2024-12-24,CUST2123,59,Female,Uttar Pradesh,Skin Glow Tablets,Beauty,3,799,2397,Credit Card,Flipkart,Repeat
ORD02871,2025-06-17,CUST7299,39,Female,West Bengal,Weight Control Capsules,Weight Management,3,1199,3597,Credit Card,Website,Repeat
ORD02872,2025-03-30,CUST5297,45,Female,West Bengal,Detox Tea,Detox,5,599,2995,COD,Amazon,Repeat
ORD02873,2025-12-26,CUST1637,54,Female,Rajasthan,Weight Control Capsules,Weight Management,2,1199,2398,COD,Flipkart,Repeat
ORD02874,2024-08-10,CUST7061,46,Male,Haryana,Skin Glow Tablets,Beauty,1,799,799,UPI,Website,Repeat
ORD02875,2024-03-05,CUST2984,54,Female,Maharashtra,Hair Oil,Hair Care,3,499,1497,COD,Flipkart,Repeat
ORD02876,2025-03-16,CUST2493,45,Female,Uttar Pradesh,Hair Oil,Hair Care,4,499,1996,Credit Card,Flipkart,New
ORD02877,2025-11-26,CUST2950,50,Female,Haryana,Skin Glow Tablets,Beauty,5,799,3995,Debit Card,Flipkart,New
ORD02878,2025-05-14,CUST2972,25,Male,Delhi,Hair Serum,Hair Care,4,699,2796,COD,Flipkart,New
ORD02879,2025-02-23,CUST6191,27,Male,Gujarat,Detox Tea,Detox,1,599,599,Credit Card,Amazon,Repeat
ORD02880,2024-11-12,CUST4570,52,Female,Gujarat,Hair Oil,Hair Care,5,499,2495,Credit Card,Flipkart,New
ORD02881,2025-11-27,CUST6978,33,Male,Uttar Pradesh,Detox Tea,Detox,5,599,2995,Credit Card,Amazon,New
ORD02882,2024-12-08,CUST6519,23,Male,Maharashtra,Skin Glow Tablets,Beauty,3,799,2397,Credit Card,Website,New
ORD02883,2024-03-22,CUST3607,50,Female,West Bengal,Hair Oil,Hair Care,4,499,1996,UPI,Amazon,New
ORD02884,2025-12-14,CUST3423,52,Female,Haryana,Detox Tea,Detox,2,599,1198,COD,Flipkart,New
ORD02885,2025-04-21,CUST2806,27,Female,West Bengal,Skin Glow Tablets,Beauty,3,799,2397,Credit Card,Website,New
ORD02886,2024-12-04,CUST9240,27,Male,Bihar,Hair Capsules,Hair Care,1,899,899,UPI,Amazon,Repeat
ORD02887,2025-08-10,CUST6972,37,Female,Maharashtra,Hair Serum,Hair Care,2,699,1398,Credit Card,Website,Repeat
ORD02888,2025-02-18,CUST8823,18,Female,Uttar Pradesh,Detox Tea,Detox,1,599,599,UPI,Flipkart,Repeat
ORD02889,2024-02-11,CUST7611,24,Male,Rajasthan,Hair Serum,Hair Care,5,699,3495,UPI,Amazon,New
ORD02890,2025-12-24,CUST1195,46,Male,Delhi,Detox Tea,Detox,4,599,2396,Debit Card,Amazon,Repeat
ORD02891,2024-11-01,CUST6430,21,Male,Rajasthan,Hair Oil,Hair Care,5,499,2495,Credit Card,Flipkart,New
ORD02892,2024-10-19,CUST9370,49,Male,Punjab,Hair Serum,Hair Care,4,699,2796,COD,Amazon,Repeat
ORD02893,2025-01-06,CUST9287,38,Female,Punjab,Skin Glow Tablets,Beauty,1,799,799,COD,Flipkart,New
ORD02894,2025-10-01,CUST2565,47,Female,Uttar Pradesh,Skin Glow Tablets,Beauty,4,799,3196,Debit Card,Website,New
ORD02895,2025-09-11,CUST1613,43,Male,Gujarat,Immunity Booster,Immunity,4,649,2596,COD,Website,Repeat
ORD02896,2025-01-12,CUST8373,42,Female,Rajasthan,Immunity Booster,Immunity,1,649,649,Debit Card,Flipkart,New
ORD02897,2024-08-16,CUST7070,59,Male,Delhi,Hair Capsules,Hair Care,3,899,2697,COD,Website,Repeat
ORD02898,2024-05-25,CUST5101,37,Female,Uttar Pradesh,Hair Capsules,Hair Care,4,899,3596,Debit Card,Flipkart,New
ORD02899,2024-05-22,CUST5831,39,Female,Rajasthan,Detox Tea,Detox,1,599,599,UPI,Website,Repeat
ORD02900,2025-12-29,CUST4125,33,Female,Delhi,Hair Serum,Hair Care,3,699,2097,Debit Card,Flipkart,Repeat
ORD02901,2024-04-28,CUST2220,20,Female,Gujarat,Hair Capsules,Hair Care,5,899,4495,Credit Card,Amazon,Repeat
ORD02902,2025-11-16,CUST3032,28,Male,Haryana,Skin Glow Tablets,Beauty,5,799,3995,UPI,Amazon,Repeat
ORD02903,2024-09-14,CUST6632,18,Male,Delhi,Hair Serum,Hair Care,4,699,2796,Credit Card,Flipkart,Repeat
ORD02904,2024-01-26,CUST4246,48,Male,West Bengal,Detox Tea,Detox,4,599,2396,Credit Card,Amazon,Repeat
ORD02905,2024-12-04,CUST5552,52,Female,Haryana,Immunity Booster,Immunity,4,649,2596,COD,Amazon,Repeat
ORD02906,2024-10-22,CUST7044,59,Female,Bihar,Skin Glow Tablets,Beauty,4,799,3196,UPI,Website,New
ORD02907,2024-01-09,CUST3460,31,Female,West Bengal,Immunity Booster,Immunity,4,649,2596,COD,Amazon,Repeat
ORD02908,2024-09-26,CUST3513,50,Female,Maharashtra,Hair Oil,Hair Care,2,499,998,COD,Website,Repeat
ORD02909,2024-05-03,CUST6322,49,Male,Uttar Pradesh,Immunity Booster,Immunity,2,649,1298,Debit Card,Amazon,Repeat
ORD02910,2024-02-27,CUST4012,54,Male,Karnataka,Detox Tea,Detox,4,599,2396,UPI,Website,New
ORD02911,2025-01-14,CUST8322,35,Female,Punjab,Weight Control Capsules,Weight Management,5,1199,5995,Credit Card,Amazon,New
ORD02912,2025-06-12,CUST3604,55,Female,Rajasthan,Detox Tea,Detox,3,599,1797,COD,Website,Repeat
ORD02913,2024-10-03,CUST4135,46,Male,West Bengal,Detox Tea,Detox,1,599,599,UPI,Flipkart,New
ORD02914,2024-05-11,CUST4268,24,Male,Uttar Pradesh,Weight Control Capsules,Weight Management,5,1199,5995,UPI,Flipkart,New
ORD02915,2025-08-05,CUST5848,48,Female,Rajasthan,Hair Oil,Hair Care,5,499,2495,UPI,Amazon,New
ORD02916,2024-10-24,CUST8927,54,Female,Gujarat,Immunity Booster,Immunity,3,649,1947,Debit Card,Flipkart,New
ORD02917,2024-04-14,CUST3341,56,Male,Gujarat,Skin Glow Tablets,Beauty,3,799,2397,Credit Card,Website,Repeat
ORD02918,2025-01-24,CUST2235,44,Male,Gujarat,Detox Tea,Detox,3,599,1797,COD,Website,Repeat
ORD02919,2024-06-01,CUST6679,34,Female,Punjab,Weight Control Capsules,Weight Management,4,1199,4796,UPI,Website,New
ORD02920,2025-01-07,CUST2836,34,Male,Punjab,Weight Control Capsules,Weight Management,4,1199,4796,Credit Card,Flipkart,Repeat
ORD02921,2024-11-24,CUST9056,59,Male,Karnataka,Immunity Booster,Immunity,3,649,1947,UPI,Website,Repeat
ORD02922,2025-08-27,CUST7764,41,Male,Karnataka,Immunity Booster,Immunity,5,649,3245,UPI,Flipkart,Repeat
ORD02923,2025-05-17,CUST1955,19,Female,Maharashtra,Detox Tea,Detox,3,599,1797,COD,Website,New
ORD02924,2024-03-23,CUST8209,45,Male,Bihar,Hair Serum,Hair Care,2,699,1398,Debit Card,Website,New
ORD02925,2024-09-27,CUST9813,26,Female,Uttar Pradesh,Hair Capsules,Hair Care,5,899,4495,Credit Card,Website,Repeat
ORD02926,2025-03-12,CUST8139,37,Male,Bihar,Detox Tea,Detox,5,599,2995,COD,Amazon,Repeat
ORD02927,2025-03-09,CUST9710,36,Female,Haryana,Immunity Booster,Immunity,1,649,649,Debit Card,Website,New
ORD02928,2025-11-30,CUST1810,22,Male,West Bengal,Hair Capsules,Hair Care,4,899,3596,Debit Card,Website,New
ORD02929,2024-11-22,CUST6724,32,Male,Maharashtra,Skin Glow Tablets,Beauty,4,799,3196,COD,Flipkart,New
ORD02930,2024-01-18,CUST4984,50,Female,Karnataka,Hair Capsules,Hair Care,2,899,1798,UPI,Website,Repeat
ORD02931,2024-12-12,CUST6528,24,Male,Gujarat,Immunity Booster,Immunity,3,649,1947,COD,Website,Repeat
ORD02932,2025-06-14,CUST7561,34,Female,Punjab,Hair Capsules,Hair Care,4,899,3596,Credit Card,Website,New
ORD02933,2024-09-27,CUST5216,40,Male,Maharashtra,Immunity Booster,Immunity,5,649,3245,Credit Card,Amazon,New
ORD02934,2025-10-18,CUST8751,51,Female,Bihar,Hair Serum,Hair Care,2,699,1398,COD,Website,Repeat
ORD02935,2025-05-28,CUST2832,48,Female,Punjab,Skin Glow Tablets,Beauty,4,799,3196,Debit Card,Amazon,Repeat
ORD02936,2024-12-20,CUST4116,51,Male,Rajasthan,Hair Capsules,Hair Care,4,899,3596,Debit Card,Website,Repeat
ORD02937,2024-07-13,CUST2358,26,Female,Gujarat,Skin Glow Tablets,Beauty,5,799,3995,COD,Flipkart,Repeat
ORD02938,2025-10-02,CUST7373,38,Female,Karnataka,Weight Control Capsules,Weight Management,3,1199,3597,UPI,Flipkart,Repeat
ORD02939,2025-02-15,CUST4706,49,Female,Gujarat,Immunity Booster,Immunity,1,649,649,Credit Card,Amazon,New
ORD02940,2025-08-16,CUST5749,44,Male,Karnataka,Weight Control Capsules,Weight Management,4,1199,4796,Credit Card,Flipkart,Repeat
ORD02941,2025-08-08,CUST3379,58,Female,Delhi,Hair Serum,Hair Care,4,699,2796,UPI,Website,New
ORD02942,2025-05-19,CUST6113,43,Female,Karnataka,Weight Control Capsules,Weight Management,1,1199,1199,COD,Flipkart,Repeat
ORD02943,2025-03-25,CUST8793,35,Female,Maharashtra,Detox Tea,Detox,2,599,1198,Credit Card,Flipkart,Repeat
ORD02944,2025-05-02,CUST9134,34,Female,Gujarat,Skin Glow Tablets,Beauty,1,799,799,UPI,Flipkart,New
ORD02945,2024-09-28,CUST8657,21,Female,Uttar Pradesh,Hair Oil,Hair Care,4,499,1996,Credit Card,Flipkart,New
ORD02946,2024-02-24,CUST3376,30,Female,Uttar Pradesh,Hair Oil,Hair Care,2,499,998,COD,Amazon,Repeat
ORD02947,2024-11-12,CUST1121,52,Male,Punjab,Hair Capsules,Hair Care,2,899,1798,Debit Card,Flipkart,New
ORD02948,2024-03-17,CUST7723,31,Female,Maharashtra,Hair Capsules,Hair Care,3,899,2697,Credit Card,Amazon,New
ORD02949,2024-08-07,CUST4402,51,Male,Haryana,Weight Control Capsules,Weight Management,5,1199,5995,UPI,Amazon,Repeat
ORD02950,2025-12-28,CUST2768,29,Female,Karnataka,Weight Control Capsules,Weight Management,5,1199,5995,Debit Card,Website,New
ORD02951,2025-10-14,CUST1140,33,Male,Rajasthan,Hair Capsules,Hair Care,1,899,899,Credit Card,Flipkart,Repeat
ORD02952,2024-07-28,CUST4120,49,Male,Uttar Pradesh,Hair Capsules,Hair Care,5,899,4495,UPI,Amazon,Repeat
ORD02953,2025-03-23,CUST7861,49,Male,Haryana,Detox Tea,Detox,1,599,599,Debit Card,Amazon,Repeat
ORD02954,2024-11-23,CUST9493,35,Male,West Bengal,Weight Control Capsules,Weight Management,2,1199,2398,UPI,Amazon,New
ORD02955,2025-05-10,CUST3844,40,Female,Bihar,Skin Glow Tablets,Beauty,5,799,3995,Debit Card,Website,Repeat
ORD02956,2025-09-03,CUST4087,43,Male,West Bengal,Weight Control Capsules,Weight Management,4,1199,4796,UPI,Website,Repeat
ORD02957,2024-01-18,CUST3533,48,Female,Rajasthan,Weight Control Capsules,Weight Management,1,1199,1199,Debit Card,Website,New
ORD02958,2024-06-12,CUST8069,31,Male,Haryana,Detox Tea,Detox,4,599,2396,Debit Card,Amazon,New
ORD02959,2025-12-25,CUST9864,57,Female,Gujarat,Detox Tea,Detox,5,599,2995,COD,Flipkart,Repeat
ORD02960,2025-08-24,CUST7745,20,Female,Bihar,Weight Control Capsules,Weight Management,2,1199,2398,Credit Card,Amazon,Repeat
ORD02961,2024-10-23,CUST2617,55,Female,West Bengal,Skin Glow Tablets,Beauty,2,799,1598,Credit Card,Website,New
ORD02962,2024-06-17,CUST1514,36,Female,Karnataka,Hair Oil,Hair Care,1,499,499,UPI,Amazon,New
ORD02963,2024-10-21,CUST7341,32,Female,Gujarat,Immunity Booster,Immunity,4,649,2596,COD,Amazon,Repeat
